1041,"Kinnan, Bonder Prodigy",N/A,34,by ethan wilckens,Top32
1043,"Kenrith, the Returned King",N/A,34,by lym artwell,Top32
1045,"Ramos, Dragon Engine",N/A,34,by david walker,Top32
1047,"Sisay, Weatherlight Captain",N/A,34,by renzo pastor,Top32
1049,"Krark, the Thumbless","Thrasios, Triton Hero",34,by fernando orozco,Top32
1051,"Malcolm, Keen-Eyed Navigator",Tymna the Weaver,34,by ruben cardona,Top32
1053,"Thrasios, Triton Hero",Tymna the Weaver,34,by dylan sweeney,Top32
1055,"Cazur, Ruthless Stalker",N/A,34,by philip merciez,Top32
1056,"Stella Lee, Wild Card",N/A,34,by maxwell katz,Top64
1058,"Winota, Joiner of Forces",N/A,34,by alexander piatt,Top64
1060,"Thrasios, Triton Hero",Tymna the Weaver,34,by mark solensky,Top64
1062,"Oskar, Rubbish Reclaimer",N/A,34,by edhsenpai rm,Top64
1064,"Tameshi, Reality Architect",N/A,34,by rohan mitra,Top64
1066,"Kraum, Ludevic''s Opus",Tymna the Weaver,34,by anton kaplan,Top64
1068,"Omnath, Locus of Creation",N/A,34,by john satterwhite,Top64
1070,Mizzix of the Izmagnus,N/A,34,by matthew picard,Top64
1072,"Kraum, Ludevic''s Opus",Tymna the Weaver,34,by kyle watkins,Top64
1074,"Halana, Kessig Ranger",Tymna the Weaver,34,by niall kelly,Top64
1076,"Kinnan, Bonder Prodigy",N/A,34,by tim sank,Top64
1078,"Kraum, Ludevic''s Opus",Tymna the Weaver,34,by jake mcmillan,Top64
1080,"Kraum, Ludevic''s Opus",Tymna the Weaver,34,by sal mascellino,Top64
1082,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,34,by sean nessinger,Top64
1084,"Codie, Vociferous Codex",N/A,34,by lance ballester,Top64
1086,"Cecily, Haunted Mage","Elmar, Ulvenwald Informant",34,by james nesbitt,Top64
1088,"Tameshi, Reality Architect",N/A,34,by benjamin salzberg,Top64
1090,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",34,by zachery nugent,Top64
1092,"Yuriko, the Tiger''s Shadow",N/A,34,by dylan farrell,Top64
1094,Kodama of the East Tree,"Toggo, Goblin Weaponsmith",34,by alexander dickinson,Top64
1096,"Kraum, Ludevic''s Opus",Tymna the Weaver,34,by eric v,Top64
1098,"K''rrik, Son of Yawgmoth",N/A,34,by trey haynes,Top64
1100,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",34,by jerry collins,Top64
1102,"Kinnan, Bonder Prodigy",N/A,34,by parker young,Top64
1104,"Abdel Adrian, Gorion''s Ward",N/A,34,by hunter strackbein,Top64
1106,"Sisay, Weatherlight Captain",N/A,34,by isaiah helsdon,Top64
1108,"Magda, Brazen Outlaw",N/A,34,by jake t (young_trenby6),Top64
1110,"Kinnan, Bonder Prodigy",N/A,34,by chris higgins,Top64
1112,"Yuriko, the Tiger''s Shadow",N/A,34,by will mcgirl,Top64
1114,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",34,by clayton tax,Top64
1116,"Kraum, Ludevic''s Opus","Yoshimaru, Ever Faithful",34,by ian painton,Top64
1118,"Bjorna, Nightfall Alchemist","Wernog, Rider''s Chaplain",34,by ben byrd,Top64
1120,"Thrasios, Triton Hero",Tymna the Weaver,34,by corey williams,Top128
1122,"Magda, Brazen Outlaw",N/A,34,by jeremy barnhart,Top128
1124,"Atraxa, Grand Unifier",N/A,34,by chris szeto,Top128
1126,Kodama of the East Tree,"Silas Renn, Seeker Adept",34,by dalton boyle,Top128
1128,"Kinnan, Bonder Prodigy",N/A,34,by tim wade,Top128
1130,"Yuriko, the Tiger''s Shadow",N/A,34,by zachary sine,Top128
1132,"Najeela, the Blade-Blossom",N/A,34,by nate antonioli,Top128
1134,"Tasigur, the Golden Fang",N/A,34,by patrick dickson,Top128
1137,"Lumra, Bellow of the Woods",N/A,34,by zac balga,Top128
1138,Hakbal of the Surging Soul,N/A,34,by greg thomas,Top128
1140,"Esika, God of the Tree",N/A,34,by crust m,Top128
1143,"Magda, Brazen Outlaw",N/A,34,by rudy mendez,Top128
1144,"Tivit, Seller of Secrets",N/A,34,by bryan marceski,Top128
1146,"Thrasios, Triton Hero",Tymna the Weaver,34,by rob tunnell (sukittrbek),Top128
1148,Shroofus Sproutsire,N/A,34,by john brandsema,Top128
1150,The Master of Keys,N/A,34,by harlyn acosta,Top128
1153,"Yuriko, the Tiger''s Shadow",N/A,34,by vito scocozzo iv,Top128
1155,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",34,by shop keep,Top128
1157,"Magda, Brazen Outlaw",N/A,34,by michael lantz jr,Top128
1159,"Yuriko, the Tiger''s Shadow",N/A,34,by destiny wilson,Top128
1160,"Atraxa, Grand Unifier",N/A,34,by jacob hesketh,Top128
1162,"Kraum, Ludevic''s Opus",Tymna the Weaver,34,by kurt ney,Top128
1032,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,47,by thomas foos,Top32(0 - 3 - 1)  0%
1034,"Marchesa, Dealer of Death",N/A,47,By Paul Cavanaugh,Top16(1 - 3)  25%
1036,"Miirym, Sentinel Wyrm",N/A,47,by alexa kovacs,Top32(0 - 4)  0%
1038,"Najeela, the Blade-Blossom",N/A,47,by thales hoth,Top32(0 - 3 - 1)  0%
1040,"Raggadragga, Goreguts Boss",N/A,47,By Matthew Arp,Top16(1 - 2 - 1)  25%
1042,"Rakdos, the Muscle",N/A,47,by alexander dickinson,Top32(1 - 3)  25%
1044,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",47,By Tyler Kelly,Top32(1 - 3)  25%
1046,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",47,by jonathan faulkner,Top32(0 - 2 - 2)  0%
1048,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",47,by alexander kral,Top64(0 - 4)  0%
1050,"Rowan, Scion of War",N/A,47,by jonathan buehler,Top32(0 - 4)  0%
1052,"Sisay, Weatherlight Captain",N/A,47,By Erick Linares,Top32(1 - 3)  25%
1054,"Storm, Force of Nature",N/A,47,by jay phillips,Top32(0 - 4)  0%
1057,"Talion, the Kindly Lord",N/A,47,by abby jumper,Top32(1 - 3)  25%
1059,"Tasigur, the Golden Fang",N/A,47,By Jakob Cole Swartley,Top4(3 - 2)  60%
1061,"Tasigur, the Golden Fang",N/A,47,by evan wyllis,Top64(0 - 4)  0%
1063,"Tergrid, God of Fright",N/A,47,by charles nicholls,Top32(0 - 4)  0%
1065,The Gitrog Monster,N/A,47,By Matthew Picard,Top16(1 - 2 - 1)  25%
1067,The Jolly Balloon Man,N/A,47,by alexander piatt,Top64(0 - 4)  0%
1069,"Thrasios, Triton Hero",Tymna the Weaver,47,By Dan,Top8(2 - 2 - 1)  40%
1071,"Thrasios, Triton Hero",Tymna the Weaver,47,By Andrew Kozusko,Top16(1 - 3 - 1)  20%
1073,"Tivit, Seller of Secrets",N/A,47,By Aggie,Top16(1 - 1 - 3)  20%
1075,"Tivit, Seller of Secrets",N/A,47,by tyler duncanson,Top32(1 - 3)  25%
1077,"Zirda, the Dawnwaker",N/A,47,by cameron kicak,Top32(0 - 3 - 1)  0%
1079,Ellivere of the Wild Court,N/A,48,By Alessandro Lucchini,Top8(1 - 2 - 1)  25%
1081,"Etali, Primal Conqueror",N/A,48,By Stefano Samuel Argenti,Top16(1 - 3)  25%
1083,"Francisco, Fowl Marauder","Thrasios, Triton Hero",48,By Andrea Giuseppe Di Paola,Top32(0 - 3 - 1)  0%
1085,"Kinnan, Bonder Prodigy",N/A,48,By Patrizio Marano,Top16(0 - 2 - 2)  0%
1087,"Kinnan, Bonder Prodigy",N/A,48,By Davide Mirarchi,Top32(0 - 3 - 1)  0%
1089,"Krark, the Thumbless","Silas Renn, Seeker Adept",48,By Raffaele,Top16(1 - 3)  25%
1091,"Niv-Mizzet, Visionary",N/A,48,By Alberto Ghezzi,Top4(3 - 2)  60%
1093,"Plagon, Lord of the Beach",N/A,48,By Antonello Viggiano,Top8(2 - 2)  50%
1095,"Shorikai, Genesis Engine",N/A,48,by federico novarese,Top32(0 - 4)  0%
1097,"Storm, Force of Nature",N/A,48,by stefano somaini,Top32(0 - 3 - 1)  0%
1099,"Tayam, Luminous Enigma",N/A,48,by lorenzo cortinovis,Top16(0 - 2 - 2)  0%
1101,The Jolly Balloon Man,N/A,48,By Adal,Top16(1 - 3)  25%
1103,"Thrasios, Triton Hero",Tymna the Weaver,48,By Matteo Savio,1st(3 - 2)  60%
1105,"Thrasios, Triton Hero",Tymna the Weaver,48,By Marco Robbiati,Top4(2 - 3)  40%
1107,"Thrasios, Triton Hero",Tymna the Weaver,48,By Nicolò Garzonio,Top8(1 - 2 - 1)  25%
1109,"Thrasios, Triton Hero",Tymna the Weaver,48,by ciccarelli domenico,Top32(0 - 4)  0%
1111,"Tivit, Seller of Secrets",N/A,48,By Gabriele Pietrapiana,2nd(3 - 2)  60%
1113,"Winota, Joiner of Forces",N/A,48,By Cristiano Mastrangelo,Top16(1 - 3)  25%
1115,"Yuriko, the Tiger''s Shadow",N/A,48,By Federico Domi,Top16(1 - 3)  25%
1117,"Animar, Soul of Elements",N/A,49,by cody mcintyre,Top32(0 - 4)  0%
1119,Anje Falkenrath,N/A,49,by ryan sander,Top32(0 - 2 - 1)  0%
1121,"Arcades, the Strategist",N/A,49,by samuel benoit,Top32(0 - 1)  0%
1123,"Azami, Lady of Scrolls",N/A,49,By Matthew Eng,Top4(2 - 2 - 2)  33%
1125,"Etali, Primal Conqueror",N/A,49,by tehonerahtathe beauvais,Top32(0 - 3 - 1)  0%
1127,"Haldan, Avid Arcanist",N/A,49,By Morgan Bakelmun,Top16(1 - 2 - 1)  25%
1129,"Jhoira, Ageless Innovator",N/A,49,by dave g,Top32(0 - 1 - 3)  0%
1131,"Jodah, the Unifier",N/A,49,by jarod stackhouse,Top32(0 - 1)  0%
1133,"Krark, the Thumbless",Sakashima of a Thousand Faces,49,By Antoine Lessard,Top8(2 - 2 - 1)  40%
1135,"Kraum, Ludevic''s Opus",Tymna the Weaver,49,By Maxime St-Onge,1st(4 - 0 - 1)  100%
1136,"Kraum, Ludevic''s Opus",Tymna the Weaver,49,By Kale Greer,Top16(1 - 2 - 1)  25%
1139,"Kraum, Ludevic''s Opus",Tymna the Weaver,49,by pascal,Top32(0 - 2 - 2)  0%
1141,"Magda, Brazen Outlaw",N/A,49,By Anthony Tessier-Thomas,Top16(1 - 2 - 1)  25%
1142,"Malcolm, Keen-Eyed Navigator",Tymna the Weaver,49,by shaun giroux,Top32(0 - 3 - 1)  0%
1145,"Minsc, Beloved Ranger",N/A,49,By Ian Dancause,Top16(1 - 3 - 1)  20%
1147,"Pantlaza, Sun-Favored",N/A,49,by john earl,Top32(0 - 4)  0%
1149,"Plagon, Lord of the Beach",N/A,49,by brandon daibo,Top32(0 - 2 - 2)  0%
1151,"Rakdos, the Muscle",N/A,49,by scott,Top32(0 - 1 - 3)  0%
1152,Sliver Overlord,N/A,49,By Don Bos,Top16(1 - 3)  25%
1154,"Stella Lee, Wild Card",N/A,49,By Ronnie Mcgregor,Top8(1 - 3 - 1)  20%
1156,"Talion, the Kindly Lord",N/A,49,By Christopher Mancuso,Top4(2 - 2 - 2)  33%
1158,"Tayam, Luminous Enigma",N/A,49,By Steven Desrochers,Top8(1 - 2 - 2)  20%
1161,Thalia and The Gitrog Monster,N/A,49,by max,Top8(1 - 2 - 2)  20%
1163,"Thrasios, Triton Hero",Tymna the Weaver,49,By Delaelle Duguay,2nd(2 - 2 - 1)  40%
1164,"Thrasios, Triton Hero",Tymna the Weaver,49,By Louis Munger,Top16(1 - 2 - 1)  25%
1166,"Yuriko, the Tiger''s Shadow",N/A,49,By Francis Aubry,Top32(1 - 3)  25%
1168,"Zhulodok, Void Gorger",N/A,49,by jean-francois ouimette,Top32(0 - 3 - 1)  0%
1170,Zur the Enchanter,N/A,49,By Jamie Gencarelli,Top16(1 - 3 - 1)  20%
1172,"Atraxa, Grand Unifier",N/A,50,by john dallas drummond,Top16(1 - 3 - 1)  20%
1174,"Bjorna, Nightfall Alchemist",N/A,50,by joseph buckohr,Top32(0 - 3)  0%
1165,"Sisay, Weatherlight Captain",N/A,34,by marc b,Top128
1167,"Kinnan, Bonder Prodigy",N/A,34,by michael mitchell,Top128
1169,"Thrasios, Triton Hero",Tymna the Weaver,34,by arsh mohite,Top128
1171,"Silas Renn, Seeker Adept","Rograkh, Son of Rohgahh",34,by owen moyer,Top128
1173,"Lagrella, the Magpie",N/A,34,by andrew katz,Top128
1175,"Kinnan, Bonder Prodigy",N/A,34,by pamela arynn ramey,Top128
1177,"Thrasios, Triton Hero",Tymna the Weaver,35,by jorman antigua,1st(4 - 1)  80%
1179,"Glarb, Calamity''s Augur",N/A,35,By Wes Matthews,2nd(2 - 2 - 1)  40%
1181,"Tazri, Beacon of Unity",N/A,35,By Malcolm Beckford,Top4(3 - 2 - 1)  50%
1183,"Sisay, Weatherlight Captain",N/A,35,By Kenneth Polsky,Top4(3 - 3)  50%
1185,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",35,By William Ozdal,Top8(2 - 2 - 1)  40%
1186,Ellivere of the Wild Court,N/A,35,By Carson Dauber,Top8(2 - 3)  40%
1189,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",35,by ben brenner,Top8(1 - 1 - 3)  20%
1191,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,35,By Tyler J Villalona,Top16(1 - 2 - 2)  20%
1193,"Kraum, Ludevic''s Opus",Tymna the Weaver,35,By ?? Kevin Punj,Top16(1 - 2 - 2)  20%
1195,"Malcolm, Keen-Eyed Navigator","Tana, the Bloodsower",35,By Gabriel Frank,Top16(1 - 1 - 2)  25%
1196,"Krark, the Thumbless","Silas Renn, Seeker Adept",35,By David Bennett,Top16(1 - 2 - 1)  25%
1198,"Jhoira, Ageless Innovator",N/A,35,By Joshua Soba,Top16(1 - 2 - 1)  25%
1200,"Xyris, the Writhing Storm",N/A,35,By Maxwell Molinari,Top16(1 - 2 - 1)  25%
1202,"Thrasios, Triton Hero",Vial Smasher the Fierce,35,By Nathaniel Londin,Top16(1 - 2 - 1)  25%
1205,"Oloro, Ageless Ascetic",N/A,35,By Yung Mox,Top32(1 - 2 - 1)  25%
1208,"Kinnan, Bonder Prodigy",N/A,35,By Mack Daddy,Top32(1 - 3)  25%
1210,"Kenrith, the Returned King",N/A,35,by matteo concepcion,Top32(1 - 3)  25%
1212,"Sisay, Weatherlight Captain",N/A,35,by trent cory,Top32(1 - 3)  25%
1214,"Thrasios, Triton Hero",Tymna the Weaver,35,by aaron garber,Top32(0 - 1 - 3)  0%
1216,"Thrasios, Triton Hero",Tymna the Weaver,35,by bryant garrido,Top32(0 - 2 - 2)  0%
1217,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",35,by elijah montoya,Top32(0 - 2 - 2)  0%
1218,"Kinnan, Bonder Prodigy",N/A,35,by ? michael punj,Top32(0 - 3 - 1)  0%
1219,Ellivere of the Wild Court,N/A,35,by samuel cook,Top32(0 - 3 - 1)  0%
1220,"Magda, Brazen Outlaw",N/A,35,by jacob sigerson,Top32(0 - 3 - 1)  0%
1221,"Iron Man, Titan of Innovation",N/A,35,by zachary fitrakis,Top32(0 - 3 - 1)  0%
1222,"Kinnan, Bonder Prodigy",N/A,35,by luke taylor,Top32(0 - 3 - 1)  0%
1223,"K''rrik, Son of Yawgmoth",N/A,35,by james childers,Top32(0 - 2 - 1)  0%
1224,"Indoraptor, the Perfect Hybrid",N/A,35,by patrick o'donnell,Top32(0 - 4)  0%
1225,"Thrasios, Triton Hero",Tymna the Weaver,35,by cj prichinello,Top32(0 - 4)  0%
1226,"Krark, the Thumbless",Sakashima of a Thousand Faces,35,by john prehn,Top64(0 - 4)  0%
1227,"K''rrik, Son of Yawgmoth",N/A,35,by michael edwards,Top64(0 - 4)  0%
1228,"Kinnan, Bonder Prodigy",N/A,36,By Rayne,1st(4 - 2 - 1)  57%
1229,"Ral, Monsoon Mage",N/A,36,By Tyler Myers,2nd(3 - 1 - 2)  50%
1230,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",36,By Bailey Totten,Top4(3 - 1 - 2)  50%
1231,"Raffine, Scheming Seer",N/A,36,By Jeremiah Schirillo-Elliott,Top4(3 - 3 - 1)  42%
1232,"Kraum, Ludevic''s Opus",Tymna the Weaver,36,By Alexander,Top8(2 - 1 - 3)  33%
1233,"Kenrith, the Returned King",N/A,36,By Atlas Kulish,Top8(2 - 2 - 2)  33%
1234,"Sisay, Weatherlight Captain",N/A,36,By Kilgore,Top8(2 - 3 - 1)  33%
1235,"Thrasios, Triton Hero",Tymna the Weaver,36,By Zach Crain,Top8(2 - 3 - 1)  33%
1236,"Sisay, Weatherlight Captain",N/A,36,By Joshua Montgomery,Top16(2 - 3 - 1)  33%
1237,"Thrasios, Triton Hero",Tymna the Weaver,36,By Cameron Reid,Top16(2 - 3 - 1)  33%
1238,"Kraum, Ludevic''s Opus",Tymna the Weaver,36,By Josh Monroe,Top16(2 - 3)  40%
1239,"Tazri, Beacon of Unity",N/A,36,By Sam Steinbach,Top16(2 - 3)  40%
1240,"Magda, Brazen Outlaw",N/A,36,By Luke Black,Top16(2 - 3)  40%
1241,Satoru Umezawa,N/A,36,By Connor Miller,Top16(1 - 3)  25%
1242,Scion of the Ur-Dragon,N/A,36,By Erik Dudgeon,Top16(1 - 1 - 3)  20%
1243,"Kraum, Ludevic''s Opus",Tymna the Weaver,36,By Jack Hall,Top16(1 - 1 - 3)  20%
1244,"Rev, Tithe Extractor",N/A,36,by becca,Top32(1 - 1 - 3)  20%
1245,"Kraum, Ludevic''s Opus",Tymna the Weaver,36,by william chong,Top32(1 - 1 - 3)  20%
1246,"Tivit, Seller of Secrets",N/A,36,by jerrett didrickson,Top32(1 - 2 - 2)  20%
1247,"Kenrith, the Returned King",N/A,36,by adam eldeen,Top32(1 - 2 - 2)  20%
1248,"Niv-Mizzet, Visionary",N/A,36,by david bryden,Top32(1 - 2 - 2)  20%
1249,"Kraum, Ludevic''s Opus",Tymna the Weaver,36,by jacob long,Top32(1 - 2 - 2)  20%
1250,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",36,by cameron mcfadden,Top32(1 - 2 - 2)  20%
1251,"Tana, the Bloodsower",Tymna the Weaver,36,by delver edwards,Top32(1 - 3 - 1)  20%
1252,"Atraxa, Grand Unifier",N/A,36,by kayle price,Top32(1 - 3 - 1)  20%
1253,"Tivit, Seller of Secrets",N/A,36,by jay chang,Top32(1 - 3 - 1)  20%
1254,"Sisay, Weatherlight Captain",N/A,36,by carter peach,Top32(1 - 3 - 1)  20%
1255,"Glarb, Calamity''s Augur",N/A,36,by lance skinner,Top32(1 - 3 - 1)  20%
1256,"Glarb, Calamity''s Augur",N/A,36,by nick bertoglio,Top32(1 - 4)  20%
1257,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",36,by pieter,Top32(1 - 4)  20%
1258,"Kenrith, the Returned King",N/A,36,by ben anderson,Top32(1 - 4)  20%
1259,"Ob Nixilis, Captive Kingpin",N/A,36,by sean fite,Top32(1 - 4)  20%
1260,"Yidris, Maelstrom Wielder",N/A,36,by challis miles,Top64(0 - 4)  0%
1261,"Atraxa, Grand Unifier",N/A,36,by henry greenhut,Top64(0 - 4)  0%
1903,"Codie, Vociferous Codex",N/A,79,By Eddie Sofen,Top16(0 - 3)  0%
1176,Disa the Restless,N/A,50,By Aran,Top8(2 - 2 - 1)  40%
1178,"Glarb, Calamity''s Augur",N/A,50,by andrew husted,Top32(0 - 2 - 2)  0%
1180,"Glarb, Calamity''s Augur",N/A,50,by zachary herritt,Top32(0 - 3 - 1)  0%
1182,"Iron Man, Titan of Innovation",N/A,50,by dathon phillips,Top32(0 - 3)  0%
1184,"Kinnan, Bonder Prodigy",N/A,50,By Peter Cepynsky,1st(3 - 2 - 1)  50%
1187,"Kinnan, Bonder Prodigy",N/A,50,By Wesley Surber,Top16(1 - 2 - 1)  25%
1188,"Kinnan, Bonder Prodigy",N/A,50,by taylor husted,Top32(0 - 3 - 1)  0%
1190,"Kraum, Ludevic''s Opus",Tymna the Weaver,50,By Jacob Rhyne,Top16(1 - 3 - 1)  20%
1192,"Kraum, Ludevic''s Opus",Tymna the Weaver,50,By Wyatt Smith,Top32(0 - 2 - 1)  0%
1194,"Magda, Brazen Outlaw",N/A,50,By Chris Vohs,2nd(2 - 2 - 1)  40%
1197,"Najeela, the Blade-Blossom",N/A,50,By Robert Brown,Top32(1 - 4)  20%
1199,"Sisay, Weatherlight Captain",N/A,50,By Eric Drummond Jr,Top16(0 - 3 - 1)  0%
1201,"Storm, Force of Nature",N/A,50,By Christopher Taylor,Top32(0 - 3)  0%
1203,"Talion, the Kindly Lord",N/A,50,by matthew sims,Top32(0 - 3 - 2)  0%
1204,"Tamiyo, Inquisitive Student",N/A,50,by michael bieringer,Top32(0 - 4 - 1)  0%
1206,"Tayam, Luminous Enigma",N/A,50,By Cortland Henke,Top16(0 - 3 - 1)  0%
1207,"Thrasios, Triton Hero",Tymna the Weaver,50,By Christian Wilkerson,Top8(2 - 2 - 1)  40%
1209,"Thrasios, Triton Hero",Tymna the Weaver,50,By Brian Legrand,Top16(1 - 3)  25%
1211,"Thrasios, Triton Hero",Tymna the Weaver,50,By Devin Dawkins,Top16(1 - 2 - 2)  20%
1213,Tiamat,N/A,50,By Jonathan Walker,Top4(2 - 2 - 2)  33%
1215,"Yisan, the Wanderer Bard",N/A,50,By Wyatt Resmondo,Top8(2 - 2 - 1)  40%
2850,"Thrasios, Triton Hero",Tymna the Weaver,73,by valentin quinones,Top32(1 - 3)  25%
2852,"Thrasios, Triton Hero",Tymna the Weaver,74,By Lucas,Top16(1 - 2 - 1)  25%
2854,"Thrasios, Triton Hero",Tymna the Weaver,74,by trevor timko,Top32(1 - 3)  25%
2856,"Thrasios, Triton Hero",Tymna the Weaver,74,by nicholas shea,Top32(1 - 3)  25%
2858,"Thrasios, Triton Hero",Vial Smasher the Fierce,74,by corey roles,Top64(0 - 4)  0%
2860,"Thrasios, Triton Hero",Tymna the Weaver,75,By Michael Telles,Top4(3 - 3 - 1)  42%
2862,"Thrasios, Triton Hero",Tymna the Weaver,75,By Zach Mayfield,Top16(2 - 4)  33%
2864,"Thrasios, Triton Hero",Tymna the Weaver,75,by jonathan rojo,Top32(1 - 2 - 2)  20%
2866,"Thrasios, Triton Hero",Tymna the Weaver,75,by oliver chenault,Top32(1 - 3 - 1)  20%
2868,"Thrasios, Triton Hero",Tymna the Weaver,75,by ryan baab,Top32(1 - 3 - 1)  20%
2870,"Thrasios, Triton Hero",Tymna the Weaver,75,by brian kettenbach,Top32(1 - 3 - 1)  20%
2872,"Thrasios, Triton Hero",Tymna the Weaver,75,by daniel tonjes,Top64(1 - 3)  25%
2874,"Thrasios, Triton Hero",Tymna the Weaver,76,By Justin Wright,Top8(0 - 1)  0%
2876,"Thrasios, Triton Hero",Vial Smasher the Fierce,76,By Olin Rubinow,Top16(0 - 1)  0%
2879,"Thrasios, Triton Hero",Tymna the Weaver,78,By Christopher Bratt,Top8(2 - 2)  50%
2881,"Thrasios, Triton Hero",Tymna the Weaver,80,By Lauri,Top4(1 - 3)  25%
2883,"Thrasios, Triton Hero",Tymna the Weaver,80,By Aarno Vuorinen,Top16(0 - 3)  0%
2885,"Tinybones, Trinket Thief",N/A,72,by greg stein,Top64(0 - 4)  0%
2886,"Tivit, Seller of Secrets",N/A,72,By Nathan Petras,Top8(2 - 1 - 2)  40%
2889,"Tivit, Seller of Secrets",N/A,72,by aggie,Top64(0 - 4)  0%
2891,"Tivit, Seller of Secrets",N/A,72,by jeremy gervais,Top64(0 - 4)  0%
2893,"Tivit, Seller of Secrets",N/A,73,By Jerico Santos,Top16(1 - 2 - 1)  25%
2895,"Tivit, Seller of Secrets",N/A,74,By Ian Morris,2nd(3 - 1 - 1)  60%
2897,"Tivit, Seller of Secrets",N/A,74,By Joshua Root,Top16(1 - 2 - 1)  25%
2898,"Tivit, Seller of Secrets",N/A,75,By Ultimate,Top16(2 - 4)  33%
2899,"Tivit, Seller of Secrets",N/A,75,by jack francis,Top64(0 - 3)  0%
2900,"Tivit, Seller of Secrets",N/A,80,By Mikko Visuri,Top16(1 - 2)  33%
2901,Tor Wauki the Younger,N/A,77,By Dani Moreno,Top8(0 - 2)  0%
2902,"Tovolar, Dire Overlord",N/A,72,by riley powell,Top8(3 - 5)  37%
2903,Tymna the Weaver,"Kraum, Ludevic''s Opus",73,by alexis quetulio,Top32(1 - 3)  25%
2904,"Valgavoth, Harrower of Souls",N/A,71,by ryan stepp,Top32(0 - 4)  0%
2905,"Vishgraz, the Doomhive",N/A,77,by nil sousa,Top32(0 - 2)  0%
2906,"Winota, Joiner of Forces",N/A,75,By Adam Pape,Top16(2 - 4)  33%
2907,"Winter, Cynical Opportunist",N/A,77,by leon,Top64(0 - 1)  0%
2908,"Yisan, the Wanderer Bard",N/A,71,by ian sundahl,Top32(1 - 3 - 1)  20%
2909,"Yisan, the Wanderer Bard",N/A,71,by jacob sherman,Top64(0 - 3 - 2)  0%
2910,"Yuriko, the Tiger''s Shadow",N/A,72,by katy russell,Top64(0 - 4)  0%
2911,"Yuriko, the Tiger''s Shadow",N/A,74,by ray santrach,Top32(1 - 3)  25%
2912,"Yuriko, the Tiger''s Shadow",N/A,75,By Timothy Tonjes,Top16(2 - 2)  50%
2913,"Yuriko, the Tiger''s Shadow",N/A,75,by gilles paris,Top64(1 - 3 - 1)  20%
2914,"Yuriko, the Tiger''s Shadow",N/A,75,by anthony hoobler,Top64(0 - 4 - 1)  0%
2915,"Zada, Hedron Grinder",N/A,77,By Justin Calderon,Top8(0 - 2)  0%
2916,Zur the Enchanter,N/A,75,by nathan,Top64(1 - 3 - 1)  20%
1262,"Tivit, Seller of Secrets",N/A,36,by justin alves,Top64(0 - 4)  0%
1263,"Thrasios, Triton Hero",Tymna the Weaver,36,by alex caliri,Top64(1 - 3)  25%
1264,"Sauron, the Dark Lord",N/A,36,by isaiah wright,Top64(0 - 2 - 3)  0%
1265,"Kenrith, the Returned King",N/A,36,by loran johansson,Top64(0 - 2 - 3)  0%
1266,"Tasigur, the Golden Fang",N/A,36,by andrew mcdougall,Top64(0 - 3 - 2)  0%
1267,"Sisay, Weatherlight Captain",N/A,36,by parker segaar,Top64(0 - 3 - 2)  0%
1268,"Tivit, Seller of Secrets",N/A,36,by austin ogata,Top64(0 - 4 - 1)  0%
1269,"Korvold, Fae-Cursed King",N/A,36,by kyle wilson,Top64(0 - 4 - 1)  0%
1270,"Lagrella, the Magpie",N/A,36,by curtis mccoy,Top64(0 - 4 - 1)  0%
1271,"Dargo, the Shipwrecker",Tymna the Weaver,36,by guy larson,Top64(0 - 4 - 1)  0%
